judet,localitate,url,dns_ok,http_status,final_url,https_ok,is_primarie,cms,rss_url,rss_ok,last_signal_date,copyright_year,error
BUZAU,LOPATARI,https://www.comunalopatari.ro,yes,200,https://comunalopatari.ro/,yes,yes,wordpress,https://comunalopatari.ro/feed/,yes,2028-01-01,,
BUZAU,C.A. ROSETTI,http://www.primariacarosetti.ro,yes,200,https://primariacarosetti.ro/,yes,yes,wordpress,https://primariacarosetti.ro/feed/,yes,2027-01-01,2012,
BUZAU,COCHIRLEANCA,https://www.comunacochirleanca.ro,yes,200,https://comunacochirleanca.ro/,yes,yes,wordpress,https://comunacochirleanca.ro/feed/,yes,2026-01-01,,
BUZAU,RACOVITENI,http://racoviteni.ro,yes,200,https://racoviteni.ro,yes,yes,wordpress,https://racoviteni.ro/feed/,yes,2029-01-01,,
BUZAU,SAPOCA,http://primariasapoca.ro,yes,200,https://primariasapoca.ro,yes,yes,wordpress,https://primariasapoca.ro/feed/,yes,2026-01-01,,
BUZAU,RUSETU,https://www.primariarusetu.ro,yes,200,https://www.primariarusetu.ro,yes,yes,wordpress,https://www.primariarusetu.ro/feed/,yes,2026-01-01,,
BUZAU,PODGORIA,https://comunapodgoria.ro,yes,200,https://comunapodgoria.ro,yes,yes,wordpress,https://comunapodgoria.ro/feed/,yes,2026-01-01,,
BUZAU,PADINA,http://www.primariapadina.ro,yes,200,https://primariapadina.ro/,yes,yes,wordpress,https://primariapadina.ro/feed/,yes,2026-01-01,2025,
BUZAU,PUIESTI,https://www.primariapuiesti-bz.ro,yes,200,https://primariapuiesti-bz.ro/,yes,yes,wordpress,https://primariapuiesti-bz.ro/feed/,yes,2026-01-01,,
BUZAU,RAMNICELU,https://www.rimnicelu.ro,yes,200,https://rimnicelu.ro/,yes,yes,wordpress,https://rimnicelu.ro/feed/,yes,2026-01-01,,
BUZAU,SMEENI,https://www.comunasmeeni.ro,yes,200,https://www.comunasmeeni.ro,yes,yes,wordpress,https://www.comunasmeeni.ro/feed/,yes,2026-01-01,,
BUZAU,TINTESTI,https://www.tintesti.ro,yes,200,https://www.tintesti.ro,yes,yes,wordpress,https://www.tintesti.ro/feed/,yes,2026-01-01,,
BUZAU,VALEA SALCIEI,https://www.comuna-valeasalciei.ro,yes,200,https://www.comuna-valeasalciei.ro,yes,yes,wordpress,https://www.comuna-valeasalciei.ro/feed/,yes,2026-01-01,,
BUZAU,VADU PASII,https://www.comunavadupasii.ro,yes,200,https://comunavadupasii.ro/,yes,yes,wordpress,https://comunavadupasii.ro/feed/,yes,2026-01-01,,
BUZAU,MANZALESTI,http://primariaminzalesti.ro,yes,200,https://primariamanzalesti.ro/,yes,yes,wordpress,https://primariamanzalesti.ro/feed/,yes,2026-01-01,2026,
BUZAU,SARULESTI,http://primariasarulesti.ro,yes,200,https://primariasarulesti.ro,yes,yes,wordpress,https://primariasarulesti.ro/feed/,yes,,2019,
BUZAU,VALEA RAMNICULUI,https://www.comunavalearimnicului.ro,yes,200,https://comunavalearimnicului.ro/,yes,yes,wordpress,https://comunavalearimnicului.ro/feed/,yes,2026-01-01,,
BUZAU,ZIDURI,http://primariaziduribz.ro,yes,200,https://primariaziduribz.ro,yes,yes,wordpress,https://primariaziduribz.ro/feed/,yes,2026-01-01,,
BUZAU,GALBINASI,https://comunagalbinasi.ro,yes,200,https://comunagalbinasi.ro,yes,yes,wordpress,https://comunagalbinasi.ro/feed/,yes,2026-01-01,2024,
BUZAU,VALCELELE,http://primariavilcelelebuzau.ro,yes,200,https://www.primariavilcelelebuzau.ro/,yes,yes,wordpress,https://www.primariavilcelelebuzau.ro/feed/,yes,2026-01-01,2026,
BUZAU,ULMENI,http://primariaulmenibuzau.ro,yes,200,https://primariaulmenibuzau.ro,yes,yes,wordpress,https://primariaulmenibuzau.ro/feed/,yes,2027-01-01,,
CARAS-SEVERIN,BOZOVICI,http://www.primariabozovici.ro,yes,200,https://primariabozovici.ro/,yes,yes,wordpress,https://primariabozovici.ro/feed/,yes,2026-01-01,,
BUZAU,SIRIU,https://comunasiriu.ro,yes,200,https://comunasiriu.ro,yes,yes,wordpress,https://comunasiriu.ro/feed/,yes,2022-12-12,2026,
BUZAU,TOPLICENI,https://www.comunatopliceni.ro,yes,200,https://comunatopliceni.ro/,yes,yes,wordpress,https://comunatopliceni.ro/feed/,yes,2026-07-16,,
BUZAU,VIPERESTI,https://www.comunaviperesti.ro,yes,200,https://comunaviperesti.ro/,yes,yes,wordpress,https://comunaviperesti.ro/feed/,yes,2028-01-01,,
BUZAU,UNGURIU,http://primariaunguriu.ro,yes,200,https://www.primariaunguriu.ro/,yes,yes,wordpress,https://www.primariaunguriu.ro/feed/,yes,2026-01-01,2026,
CARAS-SEVERIN,ARMENIS,http://www.armenis.ro,yes,200,https://armenis.ro/,yes,unclear,wordpress,https://armenis.ro/?feed=rss2,yes,2022-01-01,,
CARAS-SEVERIN,BUCHIN,https://primariabuchin.ro,yes,200,https://primariabuchin.ro,yes,yes,wordpress,https://primariabuchin.ro/feed/,yes,2026-04-08,2026,
CARAS-SEVERIN,ORAS BOCSA,https://www.orasulbocsa.ro,yes,200,https://orasulbocsa.ro/,yes,yes,wordpress,https://orasulbocsa.ro/feed/,yes,2025-19-12,2026,
CARAS-SEVERIN,ORAS ORAVITA,http://www.primariaoravita.ro,yes,200,https://www.primariaoravita.ro,yes,yes,wordpress,https://www.primariaoravita.ro/feed/,yes,2026-01-01,2016,
CARAS-SEVERIN,EFTIMIE MURGU,https://www.primariaeftimiemurgu.ro,yes,200,https://www.primariaeftimiemurgu.ro,yes,yes,wordpress,https://www.primariaeftimiemurgu.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,CARBUNARI,https://comuna-carbunari.ro,yes,200,https://comuna-carbunari.ro,yes,yes,wordpress,https://comuna-carbunari.ro/feed/,yes,2026-01-01,,
BUZAU,TISAU,https://www.comunatisau.ro,yes,200,https://comunatisau.ro/,yes,yes,wordpress,https://comunatisau.ro/feed/,yes,2027-01-01,,
CARAS-SEVERIN,GLIMBOCA,http://www.primaria-glimboca.ro,yes,200,http://www.primaria-glimboca.ro,no,yes,wordpress,http://www.primaria-glimboca.ro/?feed=rss2,yes,2025-01-01,,
CARAS-SEVERIN,DOMASNEA,https://www.primaria-domasnea.ro,yes,200,https://primaria-domasnea.ro/,yes,yes,wordpress,https://primaria-domasnea.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,DOCLIN,http://www.comuna-doclin.ro,yes,200,https://www.comuna-doclin.ro,yes,yes,wordpress,https://www.comuna-doclin.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,BERLISTE,http://primariaberliste.ro,yes,200,https://www.primariaberliste.ro/,yes,yes,wordpress,https://www.primariaberliste.ro/feed/,yes,2026-05-18,,
CARAS-SEVERIN,ORAS BAILE HERCULANE,https://www.primaria-baileherculane.ro,yes,200,https://primaria-baileherculane.ro/,yes,yes,wordpress,https://primaria-baileherculane.ro/feed/,yes,2026-01-01,2026,
CARAS-SEVERIN,BERZASCA,http://primariaberzasca.ro,yes,200,https://primariaberzasca.ro,yes,yes,wordpress,https://primariaberzasca.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,BUCOSNITA,https://www.primariabucosnita.ro,yes,200,https://primariabucosnita.ro/,yes,yes,wordpress,https://primariabucosnita.ro/feed/,yes,2026-01-01,2025,
CARAS-SEVERIN,ORAS OTELU ROSU,https://otelu-rosu.ro,yes,200,https://otelu-rosu.ro,yes,yes,wordpress,https://otelu-rosu.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,MARGA,http://comuna-marga.ro,yes,200,http://comuna-marga.ro,no,yes,wordpress,http://comuna-marga.ro/index.php/feed/,yes,2026-01-01,,
CARAS-SEVERIN,CORNEA,https://www.primaria-cornea.ro,yes,200,https://primaria-cornea.ro/,yes,yes,wordpress,https://primaria-cornea.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,EZERIS,http://www.primariaezeris.ro,yes,200,https://primariaezeris.ro/,yes,yes,wordpress,https://primariaezeris.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,OBREJA,http://primaria-obreja.ro,yes,200,http://primaria-obreja.ro,no,yes,wordpress,http://primaria-obreja.ro/?feed=rss2,yes,2025-01-01,,
CARAS-SEVERIN,MEHADICA,http://mehadica.ro,yes,200,http://mehadica.ro,no,yes,wordpress,http://mehadica.ro/index.php/feed/,yes,2026-01-01,,
CARAS-SEVERIN,LUPAC,https://comunalupac.ro,yes,200,https://comunalupac.ro,yes,yes,wordpress,https://comunalupac.ro/feed/,yes,3407-07-03,,
CARAS-SEVERIN,GARNIC,http://www.primariagarnic.ro,yes,200,https://www.primariagarnic.ro,yes,yes,wordpress,https://www.primariagarnic.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,CONSTANTIN DAICOVICIU,http://www.primariaconstantindaicoviciu.ro,yes,200,https://primariaconstantindaicoviciu.ro/,yes,yes,wordpress,https://primariaconstantindaicoviciu.ro/feed,yes,2026-01-01,,
CARAS-SEVERIN,CARASOVA,http://primariacarasova.ro,yes,200,https://primariacarasova.ro,yes,yes,wordpress,https://primariacarasova.ro/feed/,yes,2026-01-01,2020,
CARAS-SEVERIN,CIUDANOVITA,https://www.primariaciudanovita.ro,yes,200,https://primariaciudanovita.ro/,yes,yes,wordpress,https://primariaciudanovita.ro/feed/,yes,2026-01-01,2026,
CARAS-SEVERIN,COPACELE,https://www.primariacopacele.ro,yes,200,https://primariacopacele.ro/,yes,yes,wordpress,https://primariacopacele.ro/feed/,yes,2026-01-01,2026,
CARAS-SEVERIN,BOLVASNITA,http://www.primaria-bolvasnita.ro,yes,200,https://primaria-bolvasnita.ro/,yes,yes,wordpress,https://primaria-bolvasnita.ro/feed/,yes,2028-01-01,2026,
CARAS-SEVERIN,MAURENI,http://www.comunamaureni.ro,yes,200,https://www.comunamaureni.ro,yes,yes,wordpress,https://www.comunamaureni.ro/feed/,yes,2026-01-01,2026,
CARAS-SEVERIN,LAPUSNICU MARE,http://primarialapusnicumare.ro,yes,200,https://primarialapusnicumare.ro,yes,yes,wordpress,https://primarialapusnicumare.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,PALTINIS,http://www.primariapaltiniscs.ro,yes,200,https://www.primariapaltiniscs.ro,yes,yes,wordpress,https://www.primariapaltiniscs.ro/feed/,yes,2025-10-17,2026,
CARAS-SEVERIN,TURNU RUIENI,http://www.comuna-turnuruieni.ro,yes,200,http://www.comuna-turnuruieni.ro,no,yes,wordpress,http://www.comuna-turnuruieni.ro/index.php/feed/,yes,2024-01-01,,
CARAS-SEVERIN,OCNA DE FIER,https://www.ocnadefier.ro,yes,200,https://www.ocnadefier.ro,yes,yes,wordpress,https://www.ocnadefier.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,TOPLET,http://www.primaria-toplet.ro,yes,200,http://www.primaria-toplet.ro,no,yes,wordpress,http://www.primaria-toplet.ro/?feed=rss2,yes,2025-01-01,,
CARAS-SEVERIN,FOROTIC,https://www.comunaforotic.ro,yes,200,https://comunaforotic.ro/,yes,yes,wordpress,https://comunaforotic.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,RAMNA,http://www.ramna.ro,yes,200,https://ramna.ro/,yes,yes,wordpress,https://ramna.ro/feed/,yes,2020-01-01,,
CARAS-SEVERIN,SOPOTU NOU,http://primaria-sopotunou.ro,yes,200,https://primaria-sopotunou.ro,yes,yes,wordpress,https://primaria-sopotunou.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,BERZOVIA,https://www.primaria-berzovia.ro,yes,200,https://primaria-berzovia.ro/,yes,yes,wordpress,https://primaria-berzovia.ro/feed/,yes,2026-01-01,2026,
CARAS-SEVERIN,IABLANITA,http://www.primariaiablanita.ro,yes,200,https://primariaiablanita.ro/,yes,yes,wordpress,https://primariaiablanita.ro/feed/,yes,2026-01-01,,
CALARASI,ALEXANDRU ODOBESCU,http://primariaodobescu.ro,yes,200,https://primariaodobescu.ro,yes,yes,wordpress,https://primariaodobescu.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,NAIDAS,http://www.primarianaidas.ro,yes,200,https://primarianaidas.ro/,yes,yes,wordpress,https://primarianaidas.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,CORONINI,http://www.primariacoronini.ro,yes,200,https://primariacoronini.ro/,yes,yes,wordpress,https://primariacoronini.ro/feed,yes,2026-01-01,2026,
CARAS-SEVERIN,MEHADIA,http://www.primariamehadia.ro,yes,200,https://primariamehadia.ro/,yes,yes,wordpress,https://primariamehadia.ro/feed/,yes,2026-01-01,,
CALARASI,DOROBANTU,https://primariadorobantu.ro,yes,200,https://primariadorobantu.ro,yes,yes,wordpress,https://primariadorobantu.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,TICVANIU MARE,https://primariaticvaniumare.ro,yes,200,https://primariaticvaniumare.ro,yes,yes,wordpress,https://primariaticvaniumare.ro/feed/,yes,2026-01-01,,
CALARASI,ORAS BUDESTI,http://www.primariebudesti.ro,yes,200,https://www.primariebudesti.ro,yes,yes,wordpress,https://www.primariebudesti.ro/feed/,yes,2026-01-01,2026,
CALARASI,LUPSANU,https://primarialupsanu.ro,yes,200,https://primarialupsanu.ro,yes,yes,wordpress,https://primarialupsanu.ro/feed/,yes,2027-01-01,,
CALARASI,CUZA VODA,http://www.primariacuzavoda.ro,yes,200,https://primariacuzavoda.ro/,yes,yes,wordpress,https://primariacuzavoda.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,TARNOVA,https://www.tarnova.ro,yes,200,https://tarnova.ro/,yes,yes,wordpress,https://tarnova.ro/feed/,yes,2026-01-01,2026,
CARAS-SEVERIN,VARADIA,http://www.primariavaradiacs.ro,yes,200,https://primariavaradiacs.ro/,yes,yes,wordpress,https://primariavaradiacs.ro/feed/,yes,2026-01-01,2026,
CALARASI,DOR MARUNT,http://www.comunadormarunt.ro,yes,200,https://comunadormarunt.ro/,yes,yes,e-adm,https://comunadormarunt.ro/rss.xml,yes,2026-01-01,,
CALARASI,ORAS LEHLIU GARA,https://www.primarialehliugara.ro,yes,200,https://www.primarialehliugara.ro,yes,yes,wordpress,https://www.primarialehliugara.ro/feed/,yes,2029-01-01,,
CALARASI,MUNICIPIUL CALARASI,https://www.primariacalarasi.ro,yes,200,https://primariacalarasi.ro/,yes,yes,wordpress,https://primariacalarasi.ro/feed/,yes,6688-08-05,2025,
CALARASI,NICOLAE BALCESCU,http://www.primarianicolaebalcescu.ro,yes,200,https://www.primarianicolaebalcescu.ro,yes,yes,wordpress,https://www.primarianicolaebalcescu.ro/feed,yes,2026-01-01,,
CALARASI,STEFAN CEL MARE,https://www.stefancelmarecl.ro,yes,200,https://www.stefancelmarecl.ro,yes,yes,wordpress,https://www.stefancelmarecl.ro/feed/,yes,2026-01-01,2026,
CALARASI,VALCELELE,http://www.primariavilcelele.ro,yes,200,https://primariavilcelele.ro/,yes,yes,other,https://primariavilcelele.ro/rss.xml,yes,2026-01-01,,
CALARASI,ILEANA,http://www.comunaileana.ro,yes,200,https://www.comunaileana.ro,yes,yes,wordpress,https://www.comunaileana.ro/feed,yes,2026-01-01,,
CALARASI,INDEPENDENTA,http://www.primariaindependenta.ro,yes,200,https://primariaindependenta.ro/,yes,yes,wordpress,https://primariaindependenta.ro/feed/,yes,2026-01-01,2026,
CALARASI,ROSETI,https://www.comunaroseti.ro,yes,200,https://comunaroseti.ro/,yes,yes,wordpress,https://comunaroseti.ro/feed/,yes,2026-01-01,,
CALARASI,VLAD TEPES,https://www.primariavladtepes.ro,yes,200,https://primariavladtepes.ro/,yes,yes,wordpress,https://primariavladtepes.ro/feed/,yes,2026-01-01,,
CLUJ,MUNICIPIUL CAMPIA TURZII,https://campiaturzii.ro,yes,200,https://campiaturzii.ro,yes,yes,wordpress,https://campiaturzii.ro/feed/,yes,2027-01-01,2002,
CALARASI,PLATARESTI,https://primaria-plataresti.ro,yes,200,https://primaria-plataresti.ro,yes,yes,wordpress,https://primaria-plataresti.ro/feed/,yes,2026-01-01,2026,
CALARASI,PERISORU,http://www.comunaperisoru.ro,yes,200,https://www.comunaperisoru.ro,yes,yes,wordpress,https://www.comunaperisoru.ro/feed/,yes,2017-31-03,2026,
CALARASI,CHIRNOGI,http://www.comunachirnogi.ro,yes,200,https://comunachirnogi.ro/,yes,yes,wordpress,https://comunachirnogi.ro/feed/,yes,2026-01-01,2026,
CLUJ,AGHIRESU,https://aghiresu.ro,yes,200,https://aghiresu.ro,yes,yes,wordpress,https://aghiresu.ro/feed/,yes,2026-01-01,2020,
CALARASI,UNIREA,http://www.primaria-unirea.ro,yes,200,https://www.primaria-unirea.ro,yes,yes,wordpress,https://www.primaria-unirea.ro/feed,yes,2026-01-01,,
CLUJ,ORAS HUEDIN,https://primariahuedin.ro,yes,200,https://primariahuedin.ro,yes,yes,wordpress,https://primariahuedin.ro/feed/,yes,2026-01-01,,
CALARASI,VASILATI,http://primariavasilati.ro,yes,200,https://primariavasilati.ro,yes,yes,wordpress,https://primariavasilati.ro/feed/,yes,2026-01-01,2026,
CALARASI,ULMENI,http://www.primariaulmeni.ro,yes,200,https://www.primariaulmeni.ro,yes,yes,wordpress,https://www.primariaulmeni.ro/feed,yes,2026-01-01,,
CLUJ,APAHIDA,http://www.primaria-apahida.ro,yes,200,https://primaria-apahida.ro/,yes,yes,wordpress,https://primaria-apahida.ro/feed/,yes,2026-01-01,,
CLUJ,CALARASI,https://primariacalarasi-cluj.ro,yes,200,https://primariacalarasi-cluj.ro,yes,yes,wordpress,https://primariacalarasi-cluj.ro/feed/,yes,2026-01-01,,
CARAS-SEVERIN,TEREGOVA,http://teregova.ro,yes,200,https://www.teregova.ro/,yes,yes,wordpress,https://www.teregova.ro/feed/,yes,2026-01-01,,
CLUJ,BONTIDA,http://comunabontida.ro,yes,200,https://comunabontida.ro,yes,yes,wordpress,https://comunabontida.ro/feed/,yes,2026-01-01,,
CLUJ,AITON,http://primariaaiton.ro,yes,200,https://primariaaiton.ro,yes,yes,wordpress,https://primariaaiton.ro/feed/,yes,2026-01-01,2026,
CLUJ,CAMARASU,https://www.primariacamarasu.ro,yes,200,https://www.primariacamarasu.ro,yes,yes,wordpress,https://www.primariacamarasu.ro/feed/,yes,2026-01-01,2018,
CLUJ,CHINTENI,https://www.primariachinteni.ro,yes,200,https://www.primariachinteni.ro,yes,yes,wordpress,https://www.primariachinteni.ro/feed/,yes,2025-01-01,,
CALARASI,SOHATU,http://primariasohatu.ro,yes,200,https://primariasohatu.ro,yes,yes,wordpress,https://primariasohatu.ro/feed/,yes,2026-01-01,,
CLUJ,BORSA,https://www.primariaborsa.ro,yes,200,https://primariaborsa.ro/,yes,yes,wordpress,https://primariaborsa.ro/feed/,yes,2026-01-01,,
CLUJ,GARBAU,http://www.primariagarbau.ro,yes,200,https://www.primariagarbau.ro,yes,yes,wordpress,https://www.primariagarbau.ro/feed/,yes,2024-01-01,,
CLUJ,COJOCNA,https://comunacojocna.ro,yes,200,https://comunacojocna.ro,yes,yes,wordpress,https://comunacojocna.ro/feed/,yes,2024-01-01,,
CLUJ,CALATELE,http://www.primariacalatele.ro,yes,200,https://primariacalatele.ro/,yes,yes,wordpress,https://primariacalatele.ro/feed/,yes,2026-01-01,,
CLUJ,CIUCEA,https://primariaciucea.ro,yes,200,https://primariaciucea.ro,yes,yes,wordpress,https://primariaciucea.ro/feed/,yes,2029-01-01,2026,
CLUJ,CEANU MARE,http://www.ceanu-mare.ro,yes,200,https://ceanu-mare.ro/,yes,yes,wordpress,https://ceanu-mare.ro/feed/,yes,2617-07-20,2025,
CLUJ,MUNICIPIUL CLUJ-NAPOCA,https://primariaclujnapoca.ro,yes,200,https://primariaclujnapoca.ro,yes,yes,wordpress,https://primariaclujnapoca.ro/feed/,yes,9801-16-04,,
CLUJ,GILAU,https://comunagilau.ro,yes,200,https://comunagilau.ro,yes,yes,wordpress,https://comunagilau.ro/feed/,yes,2026-07-02,,
CLUJ,IARA,http://primariaiara.ro,yes,200,https://primariaiara.ro,yes,yes,wordpress,https://primariaiara.ro/feed/,yes,2028-01-01,2024,
CLUJ,MANASTIRENI,https://primariamanastireni.ro,yes,200,https://primariamanastireni.ro,yes,yes,wordpress,https://primariamanastireni.ro/feed/,yes,2025-01-01,2018,
CLUJ,DABACA,https://primaria-dabaca.ro,yes,200,https://primaria-dabaca.ro,yes,yes,wordpress,https://primaria-dabaca.ro/feed/,yes,2026-06-19,,
CLUJ,MIHAI VITEAZU,https://primariamihaiviteazu.ro,yes,200,https://primariamihaiviteazu.ro,yes,yes,wordpress,https://primariamihaiviteazu.ro/feed/,yes,2026-01-01,,
CLUJ,SACUIEU,https://www.primariasacuieu.ro,yes,200,https://www.primariasacuieu.ro,yes,yes,wordpress,https://www.primariasacuieu.ro/feed/,yes,2025-01-01,2017,
CLUJ,LUNA,https://www.primarialuna.ro,yes,200,https://www.primarialuna.ro,yes,yes,wordpress,https://www.primarialuna.ro/feed/,yes,2026-01-01,2026,
CLUJ,PETRESTII DE JOS,https://petrestiidejos.ro,yes,200,https://petrestiidejos.ro,yes,yes,wordpress,https://petrestiidejos.ro/feed/,yes,2026-01-01,,
CLUJ,FLORESTI,https://www.floresticluj.ro,yes,200,https://floresticluj.ro/,yes,yes,wordpress,https://floresticluj.ro/feed/,yes,2027-01-01,2024,
CLUJ,TURENI,https://comunatureni.ro,yes,200,https://comunatureni.ro,yes,yes,wordpress,https://comunatureni.ro/feed/,yes,2026-01-01,,
CLUJ,MARISEL,https://www.primariamarisel.ro,yes,200,https://primariamarisel.ro/,yes,yes,wordpress,https://primariamarisel.ro/feed/,yes,2026-01-01,,
CLUJ,ICLOD,https://www.primariaiclod.ro,yes,200,https://primariaiclod.ro/,yes,yes,wordpress,https://primariaiclod.ro/feed/,yes,2026-01-01,2026,
CLUJ,NEGRENI,https://www.primarianegreni.ro,yes,200,https://primarianegreni.ro/,yes,yes,wordpress,https://primarianegreni.ro/feed/,yes,2026-01-01,2023,
CLUJ,RISCA,https://www.primariarisca.ro,yes,200,https://primariarisca.ro/,yes,yes,wordpress,https://primariarisca.ro/feed/,yes,2026-30-06,,
CLUJ,JUCU,http://www.primariajucu.ro,yes,200,https://primariajucu.ro/,yes,yes,wordpress,https://primariajucu.ro/feed/,yes,2026-01-01,,
CLUJ,SANDULESTI,https://comunasandulesti.ro,yes,200,https://comunasandulesti.ro,yes,yes,wordpress,https://comunasandulesti.ro/feed/,yes,2026-01-01,,
CONSTANTA,ORAS MURFATLAR,https://www.primaria-murfatlar.ro,yes,200,https://www.primaria-murfatlar.ro,yes,yes,joomla,https://www.primaria-murfatlar.ro/?format=feed&type=rss,yes,2028-01-01,,
CONSTANTA,MUNICIPIUL MEDGIDIA,https://primaria-medgidia.ro,yes,200,https://primaria-medgidia.ro,yes,yes,wordpress,https://primaria-medgidia.ro/feed/,yes,2027-01-01,,
CONSTANTA,23 August,https://primaria23august.ro,yes,200,https://primaria23august.ro,yes,yes,wordpress,https://primaria23august.ro/feed/,yes,2026-01-01,2025,
CLUJ,GEACA,http://www.primariageaca.ro,yes,200,https://primariageaca.ro/,yes,yes,wordpress,https://primariageaca.ro/feed/,yes,2029-01-01,2026,
CLUJ,MOLDOVENESTI,https://www.primariamoldovenesti.ro,yes,200,https://www.primariamoldovenesti.ro,yes,yes,wordpress,https://www.primariamoldovenesti.ro/feed/,yes,2026-01-01,2026,
CONSTANTA,MUNICIPIUL MANGALIA,https://mangalia.ro,yes,200,https://mangalia.ro,yes,yes,wordpress,https://mangalia.ro/feed/,yes,2026-01-01,,
CLUJ,MAGURI-RACATAU,https://www.comunamaguriracatau.ro,yes,200,https://comunamaguriracatau.ro/,yes,yes,wordpress,https://comunamaguriracatau.ro/feed/,yes,2026-01-01,,
CONSTANTA,COBADIN,http://primariacobadin.ro,yes,200,https://primariacobadin.ro,yes,yes,wordpress,https://primariacobadin.ro/feed/,yes,2025-01-01,,
CLUJ,SAVADISLA,https://primariasavadisla.ro,yes,200,https://primariasavadisla.ro,yes,yes,wordpress,https://primariasavadisla.ro/feed/,yes,2026-01-01,2025,
CLUJ,POIENI,https://www.primariapoieni.ro,yes,200,https://primariapoieni.ro/,yes,yes,wordpress,https://primariapoieni.ro/feed/,yes,2025-01-01,,
CLUJ,SANCRAIU,http://www.sancraiu.ro,yes,200,https://sancraiu.ro/ro/prima-pagina/,yes,yes,wordpress,https://sancraiu.ro/ro/feed/,yes,2026-01-01,,
CONSTANTA,ORAS NAVODARI,https://www.primaria-navodari.ro,yes,200,https://www.primaria-navodari.ro,yes,yes,wordpress,https://www.primaria-navodari.ro/feed/,yes,2026-01-01,,
CONSTANTA,CUZA VODA,https://www.primariacuzavodact.ro,yes,200,https://primariacuzavodact.ro/,yes,yes,wordpress,https://primariacuzavodact.ro/?feed=rss2,yes,2020-01-01,,
CONSTANTA,ALIMAN,https://www.primaria-aliman.ro,yes,200,https://primaria-aliman.ro/,yes,yes,wordpress,https://primaria-aliman.ro/feed/,yes,2026-01-01,,
CONSTANTA,CERCHEZU,https://primariacerchezu.ro,yes,200,https://primariacerchezu.ro,yes,yes,wordpress,https://primariacerchezu.ro/feed/,yes,2026-01-01,2026,
CLUJ,VIISOARA,https://www.comunaviisoara.ro,yes,200,https://comunaviisoara.ro/,yes,yes,wordpress,https://comunaviisoara.ro/feed/,yes,2026-01-01,2023,
CONSTANTA,DELENI,http://www.primariadeleniconstanta.ro,yes,200,https://www.primariadeleniconstanta.ro,yes,yes,wordpress,https://www.primariadeleniconstanta.ro/feed/,yes,2026-01-01,2026,
CONSTANTA,ALBESTI,https://comuna-albestict.ro,yes,200,https://comuna-albestict.ro,yes,yes,wordpress,https://comuna-albestict.ro/feed/,yes,2026-01-01,2026,
CONSTANTA,ADAMCLISI,https://primaria-adamclisi.ro,yes,200,https://primaria-adamclisi.ro,yes,yes,wordpress,https://primaria-adamclisi.ro/feed/,yes,2026-01-01,2026,
CONSTANTA,ORAS OVIDIU,http://www.primariaovidiu.ro,yes,200,https://primariaovidiu.ro/,yes,yes,wordpress,https://primariaovidiu.ro/feed/,yes,2026-01-01,2024,
CONSTANTA,GARLICIU,https://primariagarliciu.ro,yes,200,https://primariagarliciu.ro,yes,yes,wordpress,https://primariagarliciu.ro/feed/,yes,2029-01-01,2025,
CONSTANTA,AGIGEA,https://www.primaria-agigea.ro,yes,200,https://primaria-agigea.ro/,yes,yes,wordpress,https://primaria-agigea.ro/feed/,yes,2026-01-01,,
CONSTANTA,CUMPANA,https://primaria-cumpana.ro,yes,200,https://primaria-cumpana.ro,yes,yes,wordpress,https://primaria-cumpana.ro/feed/,yes,2026-01-01,2026,
CONSTANTA,CRUCEA,http://www.crucea.judetul-constanta.ro,yes,200,https://primaria-crucea.ro/,yes,yes,wordpress,https://primaria-crucea.ro/feed/,yes,2026-01-01,,
CONSTANTA,MERENI,https://primariamereni.ro,yes,200,https://primariamereni.ro,yes,yes,wordpress,https://primariamereni.ro/feed/,yes,2026-01-01,2022,
CONSTANTA,ISTRIA,https://primaria-istria.ro,yes,200,https://primaria-istria.ro,yes,yes,wordpress,https://primaria-istria.ro/feed/,yes,2026-01-01,,
CONSTANTA,GHINDARESTI,https://www.comunaghindaresti.ro,yes,200,https://www.comunaghindaresti.ro,yes,yes,wordpress,https://www.comunaghindaresti.ro/feed/,yes,2026-01-01,2026,
CONSTANTA,OSTROV,https://ostrov.judetul-constanta.ro,yes,200,https://ostrov.judetul-constanta.ro,yes,yes,other,https://ostrov.judetul-constanta.ro/?format=feed&type=rss,yes,2026-01-01,2010,
